,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [2, 1], [0, 3, 0], [2, 2, 2], [2, 3, 3, 0, 2, 3], [1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1]]",2.949465308625973,"[1, 1, 1, 1, 2, 1, 2, 1]",7,((Constant*x[1]**Constant)**Constant),((0.49427574132773977*x[1]**0.34910572731081657)**0.6960691278921641),[0.49427574 0.34910573 0.69606913],2.52122059204496,"{'fitness 25': 2.083560707009281, 'fitness 53': 2.7489334002094323, 'fitness 74': 2.731167668916167, 'fitness 102': 2.949465308625973}",False
11,"[[0], [2], [2], [2], [0], [1], [0, 0], [1, 0]]",3.0689713792141493,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]-x[0]**Constant)**Constant)**Constant),(((x[1]-x[0]**0.46281937674355955)**0.23514655878531232)**0.6171859181683896),[0.46281938 0.23514656 0.61718592],2.527968128102426,"{'fitness 25': 1.9773657323458118, 'fitness 53': 2.8058427865008704, 'fitness 74': 2.8006958654605967, 'fitness 102': 3.0689713792141493}",False
12,"[[0], [2], [1], [0, 3], [2, 0], [2, 0, 0], [1, 0, 1, 0], [0, 1]]",3.0725747786670827,"[1, 1, 1, 2, 2, 3, 4, 2]",7,((Constant*x[0]+Constant+x[1])**Constant),((0.5243755019909939*x[0]+0.6498437112229742+x[1])**0.21081600617273966),[0.5243755  0.64984371 0.21081601],2.864779742523193,"{'fitness 25': 2.640896697480423, 'fitness 53': 3.0068312195751346, 'fitness 74': 2.946611310514021, 'fitness 102': 3.0725747786670827}",False
13,"[[0], [2], [2, 0], [0, 3, 3, 1], [0, 2], [3, 3, 0, 0, 0, 3, 1, 3], [1, 1, 0, 0], [0, 1]]",3.2755266479934075,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((Constant/Constant/x[0]**Constant)**Constant),((0.7796707296100046/0.09977090997876159/x[0]**0.7252943402394622)**0.38525884553704737),[0.77967073 0.09977091 0.72529434 0.38525885],2.758181480024401,"{'fitness 25': 2.234610705052579, 'fitness 53': 3.0184616268229445, 'fitness 74': 3.0214721081976808, 'fitness 102': 3.2755266479934075}",False
14,"[[0], [0], [2, 0], [2, 2, 0], [2, 0, 2, 1], [0, 0, 1, 2, 1, 1], [0, 1, 1, 1, 0, 1, 0], [0, 0, 0, 1]]",3.3622330997337864,"[1, 1, 2, 3, 4, 5, 6, 2]",7,((x[0]**Constant)**Constant)+(Constant+Constant**Constant)-Constant*(x[0]-Constant),((x[0]**0.7369828428537186)**0.7799437925758647)+(0.8347816788775024+0.3876475346752133**0.36200872071301715)-0.3563093999252983*(x[0]-0.9353760964414333),"[0.73698284 0.77994379 0.83478168 0.38764753 0.36200872 0.3563094
 0.9353761 ]",2.840608073215673,"{'fitness 25': 2.317606487925363, 'fitness 53': 3.111405228213812, 'fitness 74': 3.092812503507846, 'fitness 102': 3.3622330997337864}",False
15,"[[0], [0], [1, 1], [2, 3, 3, 3], [0], [0, 0, 1, 1], [1, 0, 1, 1, 1], [0]]",3.652388538167442,"[1, 1, 2, 4, 1, 4, 5, 1]",7,((Constant+x[0]**Constant)+Constant)-(Constant-Constant),((0.1183011721723427+x[0]**0.02491100097013299)+0.7558279791874911)-(0.33729315587574893-0.44060729531698484),[0.11830117 0.024911   0.75582798 0.33729316 0.4406073 ],3.1267980348417517,"{'fitness 25': 2.607232093350558, 'fitness 53': 3.38806164436152, 'fitness 74': 3.3851003668131754, 'fitness 102': 3.652388538167442}",False
16,"[[0], [2], [2, 1], [1, 3, 0], [0, 2, 1, 0, 1, 2], [2, 3, 3, 0, 2, 3], [0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1]]",3.780255987884971,"[1, 1, 1, 1, 2, 2, 3, 2]",7,(((x[1]*x[0]/Constant)**Constant)**Constant),(((x[1]*x[0]/0.556214067620885)**0.27544151048870935)**0.2700413695933429),[0.55621407 0.27544151 0.27004137],3.2354836843579498,"{'fitness 25': 2.7013410620214366, 'fitness 53': 3.4990848154838092, 'fitness 74': 3.506025175568603, 'fitness 102': 3.780255987884971}",False
17,"[[0], [1], [1, 1], [0, 3, 2, 0], [2, 0, 2, 2, 1], [2, 0, 0, 3, 0, 3, 3], [0, 1, 0, 1, 1, 1, 1, 0], [0, 1, 1, 0]]",3.7904645854599206,"[1, 1, 2, 4, 5, 7, 8, 3]",7,((x[0]*Constant+x[1]+Constant)/((Constant**Constant)+Constant/(Constant/x[1]))),((x[0]*0.5208668778964473+x[1]+0.051189225377543)/((0.10367987243235222**0.8363068653148557)+0.31880642868673315/(0.5646589278290205/x[1]))),[0.52086688 0.05118923 0.10367987 0.83630687 0.31880643 0.56465893],3.2655693064604843,"{'fitness 25': 2.749902564239049, 'fitness 53': 3.522506830378049, 'fitness 74': 3.524298524764354, 'fitness 102': 3.7904645854599206}",False
18,"[[0], [2], [2], [2], [0], [1], [0, 0], [1, 1]]",3.8959476468294794,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]-x[1]**Constant)**Constant)**Constant),(((x[1]-x[1]**0.44128311529426445)**0.5039560261905343)**0.1264778645829696),[0.44128312 0.50395603 0.12647786],3.3570059131413466,"{'fitness 25': 2.830681008258491, 'fitness 53': 3.6143352233197157, 'fitness 74': 3.626001507845833, 'fitness 102': 3.8959476468294794}",False
19,"[[0], [2], [1], [0, 3, 0], [2, 2, 2], [3, 0, 3, 0, 3], [0, 1, 1], [1, 0, 1, 1]]",3.9164383125388915,"[1, 1, 1, 2, 2, 2, 3, 1]",7,((x[1]/Constant+Constant)**Constant),((x[1]/0.860057957750929+0.8248028374722649)**0.06016392770380874),[0.86005796 0.82480284 0.06016393],3.378845786151489,"{'fitness 25': 2.8542423111755446, 'fitness 53': 3.6353255005301843, 'fitness 74': 3.6469695467487373, 'fitness 102': 3.9164383125388915}",False
20,"[[0], [0], [2, 1], [2, 3, 3], [0, 1, 1, 2], [2, 0, 0, 0, 0, 3, 1, 3], [1, 1, 1, 1, 1, 1, 0, 1, 0], [0]]",3.9811997462829796,"[1, 1, 2, 3, 1, 3, 4, 0]",6,((Constant*Constant**Constant)**Constant)+(Constant+Constant),((0.8064407181863948*0.987222543026871**0.7564539588316898)**0.8191473936304622)+(0.160653398311828+0.5197348836180214),[0.80644072 0.98722254 0.75645396 0.81914739 0.1606534  0.51973488],3.457999482719225,"{'fitness 25': 2.948136602268211, 'fitness 53': 3.7095208881618156, 'fitness 74': 3.716340957727647, 'fitness 102': 3.9811997462829796}",False
21,"[[0], [2], [1], [0, 3], [0, 1, 0, 0], [2, 3, 2, 2, 3, 3, 2], [0, 1, 1, 0, 1, 1, 0, 0], [1, 0, 0]]",3.9946840688189043,"[1, 1, 1, 2, 2, 4, 5, 2]",7,((x[1]*Constant/(Constant*x[0])*Constant)**Constant),((x[1]*0.6957960304906917/(0.015232333017205613*x[0])*0.15976747919987844)**0.04001527388508852),[0.69579603 0.01523233 0.15976748 0.04001527],3.4639900264915156,"{'fitness 25': 2.947282187695417, 'fitness 53': 3.716025184556469, 'fitness 74': 3.728662707222661, 'fitness 102': 3.9946840688189043}",False
22,"[[0], [2], [1], [0, 3], [2, 0], [2, 0, 0], [1, 1, 1, 1], [0, 1, 1, 0]]",4.035803670422858,"[1, 1, 1, 2, 2, 3, 4, 0]",6,((Constant*Constant+Constant+Constant)**Constant),((0.9169743140088734*0.747025772711169+0.4898477742688595+0.6276783782358465)**0.6186935071059231),[0.91697431 0.74702577 0.48984777 0.62767838 0.61869351],3.513255232163583,"{'fitness 25': 3.005131354310395, 'fitness 53': 3.7632537812304494, 'fitness 74': 3.771380560949904, 'fitness 102': 4.035803670422858}",False
23,"[[0], [2], [2, 1], [0, 3, 3, 1], [0, 2, 1, 0, 1, 2], [3, 3, 3, 0, 2, 3], [1, 0, 1, 0, 1, 0, 0], [0, 0, 1, 1]]",4.087939077405925,"[1, 1, 1, 1, 2, 2, 3, 1]",7,((Constant/x[0]/Constant**Constant)**Constant),((0.9278303491482816/x[0]/0.38055727114925364**0.04792055216335167)**0.8258800405870746),[0.92783035 0.38055727 0.04792055 0.82588004],3.590720146137777,"{'fitness 25': 3.1027432048617234, 'fitness 53': 3.8147561193065354, 'fitness 74': 3.854661114245073, 'fitness 102': 4.087939077405925}",False
24,"[[0], [2], [3], [2], [2], [], [0], [1]]",4.123658243994823,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.03668356951704688),[0.03668357],3.5952226311876174,"{'fitness 25': 3.0834839568861123, 'fitness 53': 3.8443822039591717, 'fitness 74': 3.857801732717568, 'fitness 102': 4.123658243994823}",False
25,"[[0], [2], [2], [2, 3], [2, 0], [0, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0], [1, 1]]",4.138426592239467,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.8588259550932931)**0.4949760653383787)**0.5830893895574606),[0.85882596 0.49497607 0.58308939],4.2229283662865456,"{'fitness 25': 4.255156536836403, 'fitness 53': 4.257791950456503, 'fitness 74': 4.1558366115667305, 'fitness 102': 4.138426592239467}",False
26,"[[0], [0], [3, 1], [2, 3, 3], [2], [0, 2, 1], [1, 1, 1], [0]]",4.1401030567151,"[1, 1, 2, 2, 1, 2, 3, 0]",6,Constant+((Constant**Constant)*Constant),0.9045998378323098+((0.745387443219797**0.7828998801782644)*0.5022431306708567),[0.90459984 0.74538744 0.78289988 0.50224313],3.6189459163520996,"{'fitness 25': 3.1141866032496, 'fitness 53': 3.8660838752467885, 'fitness 74': 3.8765672705599106, 'fitness 102': 4.1401030567151}",False
27,"[[0], [0], [2, 1], [0, 1, 1], [2, 2, 0, 0, 1, 2], [1, 3, 3, 2, 0, 3, 0, 0], [0, 1, 1, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0]]",4.18718612021845,"[1, 1, 2, 3, 6, 8, 9, 4]",7,(x[1]-Constant**Constant)/((Constant/x[0]*x[1]+Constant)/((x[0]+Constant)+Constant)),(x[1]-0.586130738786201**0.9316498429872586)/((0.552861516878626/x[0]*x[1]+0.6290808960964839)/((x[0]+0.3657502478945299)+0.8756044223568149)),[0.58613074 0.93164984 0.55286152 0.6290809  0.36575025 0.87560442],3.7855470636716344,"{'fitness 25': 3.3933740960894867, 'fitness 53': 4.011373722440519, 'fitness 74': 3.9518933724848972, 'fitness 102': 4.18718612021845}",False
28,"[[0], [2], [2], [2], [0], [3, 0, 3, 0, 3], [0, 0], [1, 0]]",4.193876141949688,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]/x[0]**Constant)**Constant)**Constant),(((x[1]/x[0]**0.7295199230438796)**0.6498301640766694)**0.04078298972248695),[0.72951992 0.64983016 0.04078299],3.6691731547513933,"{'fitness 25': 3.1621202651965237, 'fitness 53': 3.915489965795617, 'fitness 74': 3.929909233262039, 'fitness 102': 4.193876141949688}",False
29,"[[0], [1], [1, 3], [3, 2], [0], [3, 2, 0], [0, 1, 0, 1], [0, 1, 1, 0]]",4.196837619228697,"[1, 1, 2, 2, 1, 3, 4, 2]",7,((x[0]/(Constant*x[1]**Constant))+Constant),((x[0]/(0.4145783672774781*x[1]**0.059485174081031045))+0.1446339586068882),[0.41457837 0.05948517 0.14463396],3.668877339609699,"{'fitness 25': 3.1645473909696245, 'fitness 53': 3.9279163024892334, 'fitness 74': 3.9141683253702415, 'fitness 102': 4.196837619228697}",False
30,"[[0], [0], [3, 1], [0, 3], [2, 0], [2, 0, 0, 0], [1, 1, 1, 1, 0], [0]]",4.199771274143295,"[1, 1, 2, 2, 2, 4, 5, 1]",6,Constant*(Constant+Constant+Constant+x[0]),0.6231775814262829*(0.5040456354130194+0.34170795268310383+0.38890009071282183+x[0]),[0.62317758 0.50404564 0.34170795 0.38890009],3.6717729792640443,"{'fitness 25': 3.164221424866169, 'fitness 53': 3.9240763283742885, 'fitness 74': 3.927021184551676, 'fitness 102': 4.199771274143295}",False
31,"[[0], [2], [1], [0, 3], [2, 0], [0, 3, 2, 2, 3, 3, 2], [0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 1, 1, 0]]",4.200966027248143,"[1, 1, 1, 2, 2, 3, 4, 4]",7,((x[0]+x[1]/x[1]*x[0])**Constant),((x[0]+x[1]/x[1]*x[0])**0.5923960146923455),[0.59239601],3.6691052775058934,"{'fitness 25': 3.1592098513326436, 'fitness 53': 3.925815991289284, 'fitness 74': 3.9222899898957513, 'fitness 102': 4.200966027248143}",False
32,"[[0], [2], [2], [2, 1], [2], [], [0], [1, 1, 1]]",4.249722658693731,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.1598183140411371)**0.4421757084126783)**0.278165791528197),[0.15981831 0.44217571 0.27816579],3.726851979330673,"{'fitness 25': 3.2226241702025127, 'fitness 53': 3.9717958951279337, 'fitness 74': 3.986135872661572, 'fitness 102': 4.249722658693731}",False
33,"[[0], [2], [2], [2], [1], [3], [1, 1, 0, 0], [1, 0, 1, 1]]",4.264487358624514,"[1, 1, 1, 1, 1, 1, 2, 0]",6,((((Constant/Constant)**Constant)**Constant)**Constant),((((0.9028235378545875/0.4930919289261755)**0.6302252360423367)**0.7502200777016206)**0.47097358053319005),[0.90282354 0.49309193 0.63022524 0.75022008 0.47097358],3.745181582614913,"{'fitness 25': 3.2444602433544136, 'fitness 53': 3.989003195280773, 'fitness 74': 4.002081309209552, 'fitness 102': 4.264487358624514}",False
34,"[[0], [2], [2, 1], [2], [1, 2, 1, 0], [0, 0], [1, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0]]",4.277546159604631,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((Constant+x[0])**Constant)**Constant)**Constant),((((0.6076693936220762+x[0])**0.5288751083467813)**0.8571980307477701)**0.9127429826731652),[0.60766939 0.52887511 0.85719803 0.91274298],3.7537445726394156,"{'fitness 25': 3.2504447136527017, 'fitness 53': 4.001222557594017, 'fitness 74': 4.009566446671529, 'fitness 102': 4.277546159604631}",False
35,"[[0], [2], [2, 0], [0, 3], [2, 2, 1, 1], [0, 3, 0, 3, 3, 0, 0], [1, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0]]",4.377093376644507,"[1, 1, 1, 1, 2, 1, 2, 0]",6,((Constant+Constant**Constant)**Constant),((0.6644601238280377+0.24678284033906783**0.7744788793818634)**0.8107345183054956),[0.66446012 0.24678284 0.77447888 0.81073452],3.859591644179403,"{'fitness 25': 3.3625095244272347, 'fitness 53': 4.100508898297765, 'fitness 74': 4.115756509813209, 'fitness 102': 4.377093376644507}",False
36,"[[0], [2], [1], [0, 3], [0, 1, 0, 0], [2, 0, 0, 1], [0, 1, 0, 1, 1], [0, 0, 1, 0]]",4.377642185515875,"[1, 1, 1, 2, 2, 4, 5, 2]",7,((x[0]*Constant+(x[0]+Constant)-Constant)**Constant),((x[0]*0.7300415044641235+(x[0]+0.6572146156155312)-0.8743550800360527)**0.3394038302897324),[0.7300415  0.65721462 0.87435508 0.33940383],3.8521199641549706,"{'fitness 25': 3.3498337419285553, 'fitness 53': 4.100276281076451, 'fitness 74': 4.106249869459905, 'fitness 102': 4.377642185515875}",False
37,"[[0], [2], [2], [2, 0], [0, 2], [3, 3, 0, 0, 0, 3, 1, 3], [1, 0, 1, 0, 0, 0, 1, 0], [0, 0]]",4.396582554052944,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((Constant/x[0]**Constant)**Constant)**Constant),(((0.6576135328993925/x[0]**0.19351204388252863)**0.07472037484768657)**0.8494384265621461),[0.65761353 0.19351204 0.07472037 0.84943843],3.8796509059694997,"{'fitness 25': 3.3833613991880713, 'fitness 53': 4.119856476697038, 'fitness 74': 4.135734842023389, 'fitness 102': 4.396582554052944}",False
38,"[[0], [2], [2], [2], [2], [], [0, 0], [0, 1]]",4.400540700661111,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.7145303164884923)**0.5177475295328023)**0.21516596615300998),[0.71453032 0.51774753 0.21516597],3.881844679988965,"{'fitness 25': 3.384465780107384, 'fitness 53': 4.123551987112602, 'fitness 74': 4.137516272746909, 'fitness 102': 4.400540700661111}",False
39,"[[0], [2], [2, 1], [2, 2, 2], [2, 2, 2], [2, 1, 1], [0, 0, 1, 0, 1, 0, 0], [0, 0, 0]]",4.402713135859976,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.6483892491919411)**0.26961195649430636)**0.5025933031035084),[0.64838925 0.26961196 0.5025933 ],3.883894999572121,"{'fitness 25': 3.386481923759932, 'fitness 53': 4.125684093295341, 'fitness 74': 4.139518981661089, 'fitness 102': 4.402713135859976}",False
40,"[[0], [2], [2], [3], [], [1], [1, 0], [0]]",4.41387817980335,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.7945867338909225**0.41801491440592065)**0.4640745396845575),[0.79458673 0.41801491 0.46407454],3.896985269474096,"{'fitness 25': 3.4010836483684157, 'fitness 53': 4.136974758999454, 'fitness 74': 4.152897401054419, 'fitness 102': 4.41387817980335}",False
41,"[[0], [2], [2], [3], [], [], [0], [0]]",4.417967240313601,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.2898245926874977)**0.5083355102180602),[0.28982459 0.50833551],3.898295697408398,"{'fitness 25': 3.4006503456269996, 'fitness 53': 4.1406477897910205, 'fitness 74': 4.153588956807174, 'fitness 102': 4.417967240313601}",False
42,"[[0], [2], [2, 1], [2], [0, 2, 1], [2, 2, 0, 3], [0, 0], [0, 0]]",4.4341362909975075,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[0]*x[0]**Constant)**Constant)**Constant),(((x[0]*x[0]**0.028659290752455546)**0.5116357103427721)**0.4054021495857618),[0.02865929 0.51163571 0.40540215],3.913567350399864,"{'fitness 25': 3.4156904223226827, 'fitness 53': 4.156494738528362, 'fitness 74': 4.1685168903485454, 'fitness 102': 4.4341362909975075}",False
43,"[[0], [2], [2, 1], [1, 3, 0], [2, 1, 2], [2, 3, 3, 0, 2, 3], [1, 1, 1], [1, 0, 1, 1]]",4.4354690603866285,"[1, 1, 1, 1, 2, 2, 3, 0]",6,(((Constant*(Constant/Constant))**Constant)**Constant),(((0.13452943370334713*(0.6295268136294633/0.44233119328159776))**0.05681508947880509)**0.7780398788592453),[0.13452943 0.62952681 0.44233119 0.05681509 0.77803988],3.918937149529357,"{'fitness 25': 3.423725958396118, 'fitness 53': 4.158386968436257, 'fitness 74': 4.174698521755696, 'fitness 102': 4.4354690603866285}",False
44,"[[0], [2], [3], [], [], [], [0], [0]]",4.448936649947981,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.2767844658151497),[0.27678447],3.927552025642585,"{'fitness 25': 3.429476236670071, 'fitness 53': 4.170986798072451, 'fitness 74': 4.182193042185232, 'fitness 102': 4.448936649947981}",False
45,"[[0], [2], [2], [0], [2, 1, 0, 0], [0, 2, 3], [1, 1, 1, 0], [1, 1]]",4.464498323057018,"[1, 1, 1, 1, 2, 2, 3, 0]",6,((Constant+(Constant*Constant)**Constant)**Constant),((0.25358023804440266+(0.8497358709156057*0.3399819635325946)**0.4717018990467685)**0.5350208427891734),[0.25358024 0.84973587 0.33998196 0.4717019  0.53502084],3.948455602884234,"{'fitness 25': 3.4541695496325633, 'fitness 53': 4.187185540735201, 'fitness 74': 4.204011718284937, 'fitness 102': 4.464498323057018}",False
46,"[[0], [1], [2, 3], [1, 2, 2], [1, 2], [2, 0, 1], [1, 1, 0, 1, 1, 0, 1, 0], [0, 0, 0, 0]]",4.472605628109618,"[1, 1, 2, 1, 2, 3, 4, 1]",7,((((Constant*Constant)+x[0])**Constant)-Constant),((((0.2763432726653817*0.008499579282859715)+x[0])**0.05467627720016155)-0.09829633636574009),[0.27634327 0.00849958 0.05467628 0.09829634],3.955580842309869,"{'fitness 25': 3.4608124440207098, 'fitness 53': 4.195070682261721, 'fitness 74': 4.210859400647173, 'fitness 102': 4.472605628109618}",False
47,"[[0], [2], [3, 2], [1, 1], [0, 0, 1, 2], [0, 0, 3, 0, 0, 3, 1, 3], [1, 1, 1, 1, 1, 0, 0, 1, 0], [0, 0, 0, 0]]",4.476258015830647,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.7465056207360248**0.4410875004808862),[0.74650562 0.4410875 ],3.9604146175827957,"{'fitness 25': 3.466502245213843, 'fitness 53': 4.198854801941618, 'fitness 74': 4.215886805592928, 'fitness 102': 4.476258015830647}",False
