,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
10,"[[0], [2], [1], [0, 1], [2, 2, 0, 2], [1, 1, 1, 2], [0, 1, 0, 1, 0], [1, 0, 0]]",0.4004395633998104,"[1, 1, 1, 2, 4, 4, 5, 3]",7,((x[1]-Constant-(x[0]-Constant*x[0]))**Constant),((x[1]-0.25573429660478764-(x[0]-0.6740985777901647*x[0]))**0.08824558087326517),[0.2557343  0.67409858 0.08824558],0.38144502843510236,"{'fitness 25': 0.36418925690682763, 'fitness 53': 0.4004395633998104, 'fitness 74': 0.39130412898114825, 'fitness 102': 0.3888416994173312}",False
11,"[[0], [1], [3, 2], [3, 1], [0, 1], [0, 2, 2, 0, 3, 3, 1], [1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",0.40593893049325885,"[1, 1, 2, 1, 0, 1, 2, 1]",6,(Constant+(x[0]**Constant)),(0.7478775766679964+(x[0]**0.1264008392887097)),[0.74787758 0.12640084],0.3693780366138673,"{'fitness 25': 0.3109780645964828, 'fitness 53': 0.40593893049325885, 'fitness 74': 0.3989666594467781, 'fitness 102': 0.39818938579834107}",False
12,"[[0], [2], [0], [1, 0], [0, 1, 0, 2], [3, 3, 2, 0, 0, 0], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0]]",0.4245439588620015,"[1, 1, 1, 2, 4, 6, 7, 3]",7,((Constant/x[0]/(Constant*x[0]))+x[0]+Constant+Constant**Constant),((0.02048230322450173/x[0]/(0.05162431013529667*x[0]))+x[0]+0.2767624269802552+0.06945639693975691**0.5305289732839544),[0.0204823  0.05162431 0.27676243 0.0694564  0.53052897],0.37642548354195826,"{'fitness 25': 0.41328403891971033, 'fitness 53': 0.4245439588620015, 'fitness 74': 0.3302834718839594, 'fitness 102': 0.3857089398222052}",False
13,"[[0], [2], [0], [2, 3], [2, 2, 0, 0], [0, 0, 1, 2], [0, 1, 0, 1, 0], [0, 0, 1, 1]]",0.4438468467439236,"[1, 1, 1, 2, 1, 1, 2, 1]",7,((x[0]**Constant)+Constant**Constant),((x[0]**0.007345123570299372)+0.43103972646502686**0.5870504170523956),[0.00734512 0.43103973 0.58705042],0.4094459409946872,"{'fitness 25': 0.3412409224882951, 'fitness 53': 0.4438468467439236, 'fitness 74': 0.44503381151948884, 'fitness 102': 0.4420630889762778}",False
14,"[[0], [2], [0], [3, 1], [0, 1], [0, 2, 0, 0], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",0.4592862460535277,"[1, 1, 1, 2, 2, 4, 5, 4]",7,(Constant+(x[0]*x[0]+(x[0]+x[0]))**Constant),(0.9467793526433798+(x[0]*x[0]+(x[0]+x[0]))**0.15911327644812845),[0.94677935 0.15911328],0.4391360472331349,"{'fitness 25': 0.4392248176344494, 'fitness 53': 0.4592862460535277, 'fitness 74': 0.4394144859832142, 'fitness 102': 0.43876883808174094}",False
15,"[[0], [1], [3, 3], [3, 2], [0, 1], [0, 3, 1, 1], [1, 1, 0], [0, 0, 0, 1]]",0.5143821137501116,"[1, 1, 2, 0, 0, 1, 2, 0]",4,(Constant+Constant),(0.8002525120550277+0.7095353138437993),[0.80025251 0.70953531],0.48211021891509453,"{'fitness 25': 0.41222347453965835, 'fitness 53': 0.5143821137501116, 'fitness 74': 0.5186502914121599, 'fitness 102': 0.5154568907934652}",False
16,"[[0], [2], [1, 0], [1, 2, 1, 2], [0, 1, 1], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0]]",0.51453425118301,"[1, 1, 1, 2, 3, 5, 6, 4]",7,(((x[1]*x[0]+(x[1]-Constant))/((Constant/x[0])**Constant))**Constant),(((x[1]*x[0]+(x[1]-0.20953227424592002))/((0.6960024385518976/x[0])**0.19188255150916356))**0.049932043398971726),[0.20953227 0.69600244 0.19188255 0.04993204],0.48227855542218717,"{'fitness 25': 0.4023610757580837, 'fitness 53': 0.51453425118301, 'fitness 74': 0.5221276669731206, 'fitness 102': 0.5223469235353574}",False
17,"[[0], [1], [3, 3], [2], [2], [0, 2], [1, 1, 0], [0, 1]]",0.5496887314446673,"[1, 1, 2, 0, 0, 1, 2, 0]",4,(Constant+Constant),(0.5668542340945013+0.8981428852358456),[0.56685423 0.89814289],0.5183468448965756,"{'fitness 25': 0.44831322560230186, 'fitness 53': 0.5496887314446673, 'fitness 74': 0.5549670300897971, 'fitness 102': 0.5517602789976278}",False
18,"[[0], [0], [2, 3], [3, 1], [0, 1], [0, 3, 1, 1], [1, 0, 0], [0, 0]]",0.617798366546399,"[1, 1, 2, 1, 0, 1, 2, 1]",5,(Constant**Constant)+x[0],(0.9536930356438691**0.6401429221509493)+x[0],[0.95369304 0.64014292],0.5834815441938965,"{'fitness 25': 0.552769118693778, 'fitness 53': 0.617798366546399, 'fitness 74': 0.5971080531059707, 'fitness 102': 0.6005674607819408}",False
19,"[[0], [2], [0], [3, 0], [0, 1], [0, 3, 1, 1], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",0.6199247392419475,"[1, 1, 1, 2, 2, 4, 5, 5]",7,(x[0]+x[0]/x[0]-(x[0]-x[0])**Constant),(x[0]+x[0]/x[0]-(x[0]-x[0])**0.36536965119474474),[0.36536965],0.5866628172540392,"{'fitness 25': 0.5590586406686717, 'fitness 53': 0.6199247392419475, 'fitness 74': 0.599035083869669, 'fitness 102': 0.6018947272237772}",False
20,"[[0], [0], [1, 0], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [1, 0, 2, 3, 3, 0, 1, 2, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0]]",0.6413074065728696,"[1, 1, 2, 4, 6, 10, 11, 6]",7,(x[1]-Constant+x[0]*(Constant/Constant**Constant))/(x[1]+x[0]-(x[1]*Constant))+(Constant+x[0]**Constant),(x[1]-0.5028336465333686+x[0]*(0.4426837338675992/0.32213722627881025**0.717783320186522))/(x[1]+x[0]-(x[1]*0.10922645718683055))+(0.04937289745253082+x[0]**0.9280577000261153),"[0.50283365 0.44268373 0.32213723 0.71778332 0.10922646 0.0493729
 0.9280577 ]",0.6153113700127654,"{'fitness 25': 0.6058632068376115, 'fitness 53': 0.6413074065728696, 'fitness 74': 0.6203162822338917, 'fitness 102': 0.6197546209667927}",False
21,"[[0], [2], [0], [3, 1], [2, 2], [0, 0, 1, 3, 0], [1, 0, 1], [0, 1]]",0.7033181444621142,"[1, 1, 1, 2, 2, 2, 3, 1]",7,(Constant+(x[0]+Constant)**Constant),(0.897941636031762+(x[0]+0.6503895820203506)**0.7974904608894557),[0.89794164 0.65038958 0.79749046],0.6885086244829485,"{'fitness 25': 0.7015480098415413, 'fitness 53': 0.7033181444621142, 'fitness 74': 0.6837320098507261, 'fitness 102': 0.6802458537565779}",False
22,"[[0], [2], [0], [1, 0, 3], [2, 2, 2, 1, 2], [0, 3, 0, 1], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",0.7353215971108945,"[1, 1, 1, 2, 4, 4, 5, 4]",7,((Constant+x[0])/x[0]+(x[0]-x[0])**Constant),((0.18183470256599454+x[0])/x[0]+(x[0]-x[0])**0.12334098811188665),[0.1818347  0.12334099],0.7128961334058618,"{'fitness 25': 0.6453562592474508, 'fitness 53': 0.7353215971108945, 'fitness 74': 0.7511600887100637, 'fitness 102': 0.7421720522600711}",False
23,"[[0], [2], [2, 0], [0, 1], [0, 2, 0, 2], [0, 3, 0, 0, 3, 3, 3], [0, 0, 1, 0, 0], [0, 0, 0, 0, 1, 1]]",0.7461816441719357,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((x[0]+x[0]/Constant**Constant)**Constant),((x[0]+x[0]/0.9266103143744783**0.5362725785617274)**0.5842229302915881),[0.92661031 0.53627258 0.58422293],0.7062434562348718,"{'fitness 25': 0.643044739425329, 'fitness 53': 0.7461816441719357, 'fitness 74': 0.7325320612247264, 'fitness 102': 0.7431535680545602}",False
24,"[[0], [1], [1, 0], [3, 1, 1, 1], [1, 0, 0, 2, 1, 1], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0, 2], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0]]",0.7976553720861148,"[1, 1, 2, 4, 6, 11, 12, 4]",7,((x[0]-((x[0]+Constant)-Constant/Constant))/(x[0]+Constant-Constant)+((Constant+Constant)+(x[0]*Constant))),((x[0]-((x[0]+0.39333889301729663)-0.5307235646233297/0.8325361860042375))/(x[0]+0.25920800831537927-0.5120348951007451)+((0.8144592227622789+0.5130846297208891)+(x[0]*0.7699582642352876))),"[0.39333889 0.53072356 0.83253619 0.25920801 0.5120349  0.81445922
 0.51308463 0.76995826]",0.7599757413692972,"{'fitness 25': 0.797861143039127, 'fitness 53': 0.7976553720861148, 'fitness 74': 0.7085204516763657, 'fitness 102': 0.7735456293923989}",False
25,"[[0], [2], [2], [1, 1], [2, 0, 1], [0, 3, 1, 1], [0, 1, 1, 1, 0, 0, 0], [0, 0, 0, 0]]",0.8709144638867509,"[1, 1, 1, 1, 2, 2, 3, 1]",7,(((x[0]+Constant/Constant)**Constant)**Constant),(((x[0]+0.1142867155585221/0.33521661343452347)**0.9790139462036588)**0.7940418099415488),[0.11428672 0.33521661 0.97901395 0.79404181],0.8357298762700417,"{'fitness 25': 0.767963619536061, 'fitness 53': 0.8709144638867509, 'fitness 74': 0.8655807461339747, 'fitness 102': 0.8736452631400895}",False
26,"[[0], [2], [1, 0], [3, 1], [0, 1, 1, 1, 0, 2], [2, 2, 0, 3, 2, 2, 0, 0, 3, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",0.8727190543658502,"[1, 1, 1, 2, 2, 4, 5, 5]",7,((x[0]*(x[0]*x[0]+(x[0]/x[0])))**Constant),((x[0]*(x[0]*x[0]+(x[0]/x[0])))**0.3804784255191689),[0.38047843],0.8353660066577139,"{'fitness 25': 0.7691111869846543, 'fitness 53': 0.8727190543658502, 'fitness 74': 0.8631978560569746, 'fitness 102': 0.8737889769315125}",False
27,"[[0], [2], [2, 2], [1, 2, 1, 2], [0, 1, 2], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0], [1, 0, 1, 0]]",0.924534198680198,"[1, 1, 1, 1, 2, 3, 4, 2]",7,(((x[1]*Constant+(Constant-x[0]))**Constant)**Constant),(((x[1]*0.42073885465911565+(0.8702697361236896-x[0]))**0.03775366516496603)**0.15558448918134804),[0.42073885 0.87026974 0.03775367 0.15558449],0.8996032089073495,"{'fitness 25': 0.83110908485412, 'fitness 53': 0.924534198680198, 'fitness 74': 0.9352991146926998, 'fitness 102': 0.9324014271752287}",False
28,"[[0], [2], [2], [2, 3], [0, 1], [0, 2, 2, 0, 3, 3, 1], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",0.9484451555142479,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((Constant+x[0]**Constant)**Constant)**Constant),(((0.20971540327653582+x[0]**0.9467711999115008)**0.7409787114449043)**0.8220947806225464),[0.2097154  0.9467712  0.74097871 0.82209478],0.9164996608542261,"{'fitness 25': 0.8482212721608944, 'fitness 53': 0.9484451555142479, 'fitness 74': 0.9477548469915352, 'fitness 102': 0.9535228634102487}",False
29,"[[0], [2], [2, 2], [0, 1], [0, 1], [3, 0, 2, 3, 2, 1, 3], [1, 1, 0, 0, 0, 1], [0, 0, 0, 0]]",0.9505722495001938,"[1, 1, 1, 1, 2, 3, 4, 2]",7,((Constant/Constant+(x[0]*x[0])**Constant)**Constant),((0.934584897431552/0.6587654644161969+(x[0]*x[0])**0.5209490046571268)**0.017382189875401743),[0.9345849  0.65876546 0.520949   0.01738219],0.9257258802636882,"{'fitness 25': 0.8582847522223382, 'fitness 53': 0.9505722495001938, 'fitness 74': 0.960956856485552, 'fitness 102': 0.9579360320831743}",False
30,"[[0], [2], [2, 0], [2, 1], [0, 1], [0, 0, 0, 2, 3, 0], [0, 1, 1, 0, 1, 1], [0, 1, 0]]",0.9555503120430323,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[0]+Constant**Constant)**Constant)**Constant),(((x[0]+0.017277866790845087**0.1868783502312713)**0.7890522995092399)**0.04364470185781466),[0.01727787 0.18687835 0.7890523  0.0436447 ],0.9305123577756133,"{'fitness 25': 0.8630376324399137, 'fitness 53': 0.9555503120430323, 'fitness 74': 0.9656110562109897, 'fitness 102': 0.9628883846759363}",False
31,"[[0], [2], [2, 3], [3, 1], [0, 1], [0, 3, 1, 1], [0, 1, 0, 1, 0], [0, 0]]",0.964087433662905,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.10700789232169383)**0.005586586119208481),[0.10700789 0.00558659],0.9394700044579599,"{'fitness 25': 0.8721491075812563, 'fitness 53': 0.964087433662905, 'fitness 74': 0.9746941160877147, 'fitness 102': 0.9715667897049085}",False
32,"[[0], [2], [2, 2], [3, 1], [0, 1], [], [0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1]]",0.9660508977599243,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.10505819122415372)**0.09750760607057374),[0.10505819 0.09750761],0.9412943804844351,"{'fitness 25': 0.8739424716456106, 'fitness 53': 0.9660508977599243, 'fitness 74': 0.9764345909386122, 'fitness 102': 0.9735060788690829}",False
33,"[[0], [2], [2, 2], [3, 1], [0, 1, 0, 2], [3, 3, 2, 0, 0, 0], [0, 0, 0], [0, 1, 0]]",0.9693278218905351,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.751584884219845)**0.03516252750666582),[0.75158488 0.03516253],0.9443406776573756,"{'fitness 25': 0.8769391872932372, 'fitness 53': 0.9693278218905351, 'fitness 74': 0.9793401294402339, 'fitness 102': 0.9767427162386558}",False
34,"[[0], [2], [3], [1, 2, 1, 2], [], [], [1], []]",0.9731452280354868,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.9899451151351268**0.9698017308936291),[0.98994512 0.96980173],0.9486270166113876,"{'fitness 25': 0.8813705787182832, 'fitness 53': 0.9731452280354868, 'fitness 74': 0.9838239820868206, 'fitness 102': 0.9806864890290592}",False
35,"[[0], [2], [2, 1], [3, 1], [1, 1, 2, 0], [1, 1, 1, 2], [0, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0]]",0.9759321436815497,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[0]**Constant)**Constant),((x[0]**0.1090003033499296)**0.5447591372401505),[0.1090003  0.54475914],0.9504858684315961,"{'fitness 25': 0.8829925010359966, 'fitness 53': 0.9759321436815497, 'fitness 74': 0.9851989925996215, 'fitness 102': 0.9832661116591703}",False
36,"[[0], [3], [1], [3, 1], [0, 1], [3, 2, 3, 2, 2, 3, 1], [1, 0, 1, 0, 0], [0, 0, 0, 0]]",0.9760381618961597,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.9871762024476768,[0.9871762],0.9515481577113798,"{'fitness 25': 0.8843112849221896, 'fitness 53': 0.9760381618961597, 'fitness 74': 0.9867349967518493, 'fitness 102': 0.9835981914601002}",False
37,"[[0], [0], [3, 2], [3, 1], [2, 2], [0, 0], [1, 1, 0, 0, 0, 1], [0, 0, 0, 0]]",0.9894449422999181,"[1, 1, 2, 1, 0, 1, 2, 0]",5,Constant+(Constant**Constant),0.5643622856736258+(0.18153058349608076**0.524533155284552),[0.56436229 0.18153058 0.52453316],0.9650836338975085,"{'fitness 25': 0.8979366081406536, 'fitness 53': 0.9894449422999181, 'fitness 74': 1.0002239639885506, 'fitness 102': 0.9970903295633212}",False
38,"[[0], [2], [3, 1], [3, 1], [1, 1, 2, 0], [0, 3, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1], [0, 1]]",0.994162182669077,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.76518086380947**0.12166394505095834),[0.76518086 0.12166395],0.9698453793072782,"{'fitness 25': 0.9027296442984274, 'fitness 53': 0.994162182669077, 'fitness 74': 1.0049695094980322, 'fitness 102': 1.001836984125375}",False
39,"[[0], [3], [3, 2], [1, 2, 1, 2], [0, 2, 2], [0, 3, 1, 1], [1, 0, 1], [0]]",1.0126360731945805,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.9484204778183182,[0.94842048],0.9884897969469127,"{'fitness 25': 0.9214949916455898, 'fitness 53': 1.0126360731945805, 'fitness 74': 1.023551307980042, 'fitness 102': 1.020423091215106}",False
40,"[[0], [2], [0], [3, 1], [0, 1], [0, 3, 1, 1], [1, 0, 0, 0, 0], [0, 1, 0, 0]]",1.0274333849821857,"[1, 1, 1, 2, 2, 4, 5, 4]",7,(Constant+(x[0]/x[1]-(x[0]-x[0]))**Constant),(0.9303613445206643+(x[0]/x[1]-(x[0]-x[0]))**0.7544373437487867),[0.93036134 0.75443734],1.0033562173030572,"{'fitness 25': 0.9367027599968901, 'fitness 53': 1.0274333849821857, 'fitness 74': 1.0382638581631307, 'fitness 102': 1.0351020337491508}",False
41,"[[0], [2], [3], [0, 1], [0, 1], [1, 3, 0, 1], [1, 0, 1, 0, 0], [0, 1, 1, 0]]",1.0372980017333844,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.804706376649432**0.371776904130257),[0.80470638 0.3717769 ],1.0133704189503168,"{'fitness 25': 0.9465330673250277, 'fitness 53': 1.0372980017333844, 'fitness 74': 1.0483503723191239, 'fitness 102': 1.0452278172067988}",False
42,"[[0], [2], [2], [2], [0, 1], [3], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",1.0454081409107687,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((Constant/x[0]**Constant)**Constant)**Constant),(((0.3765085944745431/x[0]**0.16207029824771502)**0.635303006170623)**0.15031206610893866),[0.37650859 0.1620703  0.63530301 0.15031207],1.0217723186707974,"{'fitness 25': 0.9550522709531721, 'fitness 53': 1.0454081409107687, 'fitness 74': 1.0568383541050612, 'fitness 102': 1.0534263309541585}",False
43,"[[0], [2], [0], [1, 0], [0, 1, 0, 2], [3, 3, 1, 0, 0, 2], [1, 0, 1, 1, 0, 1, 1], [1, 0, 0]]",1.0489662086203135,"[1, 1, 1, 2, 4, 6, 7, 2]",7,((Constant/x[1]/(Constant-Constant))+x[0]+Constant*Constant**Constant),((0.7838128757381685/x[1]/(0.0768285039599127-0.5206109090460508))+x[0]+0.28263767325633915*0.3104966281239886**0.9450408067303838),[0.78381288 0.0768285  0.52061091 0.28263767 0.31049663 0.94504081],1.013910384757026,"{'fitness 25': 0.946578368425608, 'fitness 53': 1.0489662086203135, 'fitness 74': 1.0416062345501738, 'fitness 102': 1.0535465512952966}",False
44,"[[0], [2], [2], [2, 1], [2, 0, 1], [0, 3, 1, 1], [1, 0, 1, 0, 0], [0, 1, 0]]",1.058738164138398,"[1, 1, 1, 1, 1, 0, 1, 0]",6,(((Constant**Constant)**Constant)**Constant),(((0.6090284446281307**0.5071109026909945)**0.7582684674119284)**0.5535339650617757),[0.60902844 0.5071109  0.75826847 0.55353397],1.0349928549506051,"{'fitness 25': 0.9682887287681965, 'fitness 53': 1.058738164138398, 'fitness 74': 1.069903778435465, 'fitness 102': 1.0667860576481538}",False
45,"[[0], [2], [3], [0, 1], [0, 1], [], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",1.083587646415615,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.8704371028627942**0.9727563485480943),[0.8704371  0.97275635],1.0600450149262202,"{'fitness 25': 0.9934911135947665, 'fitness 53': 1.083587646415615, 'fitness 74': 1.0948780772664135, 'fitness 102': 1.0917658539174806}",False
46,"[[0], [2], [2, 2], [3, 1], [0, 1], [0, 0], [1, 0, 1], [0, 1, 0]]",1.0840657526656527,"[1, 1, 1, 1, 0, 0, 1, 0]",5,((Constant**Constant)**Constant),((0.5284712234803931**0.39026145963302317)**0.5446196840082248),[0.52847122 0.39026146 0.54461968],1.060526934013611,"{'fitness 25': 0.9939758795462805, 'fitness 53': 1.0840657526656527, 'fitness 74': 1.0953585206009853, 'fitness 102': 1.0922464018935671}",False
47,"[[0], [2], [3, 0], [3, 3], [2, 2, 0, 0], [0, 0, 1, 3, 0], [0, 1, 1, 1, 0, 0], [0, 1]]",1.092272239640525,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.7480950361514825),[0.74809504],1.0598712146999136,"{'fitness 25': 0.9922265399316038, 'fitness 53': 1.092272239640525, 'fitness 74': 1.0891295680033097, 'fitness 102': 1.0982575361648275}",False
48,"[[0], [2], [3, 1], [3, 1], [1, 1, 2, 0], [0, 2, 2, 0, 3, 3, 1], [0, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0]]",1.0981070725644804,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.7901771405395001),[0.79017714],1.0654070256193942,"{'fitness 25': 0.9978225769308028, 'fitness 53': 1.0981070725644804, 'fitness 74': 1.0943730620201986, 'fitness 102': 1.1040254379071814}",False
